1	0.0899999961
2	0.0819000006
3	0.0751923919
4	0.0695384964
5	0.0647028983
6	0.0605164357
7	0.0568541996
8	0.0536217988
9	0.0507465042
10	0.0481712967
11	0.0458508246
12	0.0437485278
13	0.0418345965
14	0.0400844626
15	0.0384776965
16	0.0369971618
17	0.0356283709
18	0.0343589894
19	0.0331784487
20	0.0320776403
21	0.0310486648
22	0.0300846454
23	0.0291795582
24	0.0283281114
25	0.0275256298
26	0.0267679710
27	0.0260514468
28	0.0253727678
29	0.0247289911
30	0.0241174679
31	0.0235358160
32	0.0229818821
33	0.0224537160
34	0.0219495464
35	0.0214677639
36	0.0210068990
37	0.0205656104
38	0.0201426651
39	0.0197369382
40	0.0193473920
41	0.0189730711
42	0.0186130945
43	0.0182666462
44	0.0179329757
45	0.0176113844
46	0.0173012242
47	0.0170018915
48	0.0167128276
49	0.0164335091
50	0.0161634479
51	0.0159021914
52	0.0156493131
53	0.0154044116
54	0.0151671162
55	0.0149370749
56	0.0147139579
57	0.0144974580
58	0.0142872818
59	0.0140831554
60	0.0138848200
61	0.0136920316
62	0.0135045601
63	0.0133221867
64	0.0131447064
65	0.0129719228
66	0.0128036514
67	0.0126397172
68	0.0124799553
69	0.0123242056
70	0.0121723190
71	0.0120241530
72	0.0118795726
73	0.0117384484
74	0.0116006574
75	0.0114660822
76	0.0113346111
77	0.0112061379
78	0.0110805603
79	0.0109577812
80	0.0108377086
81	0.0107202521
82	0.0106053278
83	0.0104928548
84	0.0103827547
85	0.0102749532
86	0.0101693785
87	0.0100659626
88	0.0099646384
89	0.0098653445
90	0.0097680194
91	0.0096726054
92	0.0095790466
93	0.0094872881
94	0.0093972795
95	0.0093089705
96	0.0092223138
97	0.0091372626
98	0.0090537732
99	0.0089718029
100	0.0088913096
101	0.0088122543
102	0.0087345988
103	0.0086583057
104	0.0085833399
105	0.0085096657
106	0.0084372517
107	0.0083660642
108	0.0082960734
109	0.0082272487
110	0.0081595611
111	0.0080929827
112	0.0080274865
113	0.0079630455
114	0.0078996355
115	0.0078372313
116	0.0077758092
117	0.0077153463
118	0.0076558199
119	0.0075972085
120	0.0075394907
121	0.0074826465
122	0.0074266563
123	0.0073715011
124	0.0073171621
125	0.0072636213
126	0.0072108614
127	0.0071588648
128	0.0071076155
129	0.0070570973
130	0.0070072948
131	0.0069581927
132	0.0069097765
133	0.0068620313
134	0.0068149436
135	0.0067685000
136	0.0067226873
137	0.0066774925
138	0.0066329036
139	0.0065889079
140	0.0065454938
141	0.0065026502
142	0.0064603658
143	0.0064186295
144	0.0063774306
145	0.0063367588
146	0.0062966044
147	0.0062569575
148	0.0062178080
149	0.0061791465
150	0.0061409646
151	0.0061032535
152	0.0060660038
153	0.0060292073
154	0.0059928559
155	0.0059569417
156	0.0059214565
157	0.0058863927
158	0.0058517433
159	0.0058175004
160	0.0057836571
161	0.0057502063
162	0.0057171416
163	0.0056844559
164	0.0056521432
165	0.0056201965
166	0.0055886097
167	0.0055573774
168	0.0055264928
169	0.0054959506
170	0.0054657450
171	0.0054358705
172	0.0054063220
173	0.0053770938
174	0.0053481804
175	0.0053195772
176	0.0052912794
177	0.0052632815
178	0.0052355793
179	0.0052081682
180	0.0051810429
181	0.0051541999
182	0.0051276344
183	0.0051013418
184	0.0050753183
185	0.0050495593
186	0.0050240611
187	0.0049988199
188	0.0049738316
189	0.0049490924
190	0.0049245991
191	0.0049003474
192	0.0048763342
193	0.0048525557
194	0.0048290086
195	0.0048056892
196	0.0047825947
197	0.0047597215
198	0.0047370666
199	0.0047146268
200	0.0046923994
