0.05000	1.30000000000000
0.10000	1.60701846360343
0.15000	1.90541352699337
0.20000	2.17948497172604
0.25000	2.41449158764566
0.30000	2.59765941748416
0.35000	2.71911551833179
0.40000	2.77268332098342
0.45000	2.75648130391519
0.50000	2.67327637626582
0.55000	2.53055666777904
0.60000	2.34030468250138
0.65000	2.11847009173876
0.70000	1.88416074643049
0.75000	1.65858958722777
0.80000	1.46383278185318
0.85000	1.32146941302426
0.90000	1.25118427465070
0.95000	1.26942189303932
1.00000	1.38818111141920
1.05000	1.61403510792248
1.10000	1.94745155521586
1.15000	2.38247213668013
1.20000	2.90679053365569
1.25000	3.50224434886869
1.30000	4.14571057355574
1.35000	4.81036769177349
1.40000	5.46726201850345
1.45000	6.08709308234306
1.50000	6.64211439499613
1.55000	7.10803320898938
1.60000	7.46578696610427
1.65000	7.70307581255491
1.70000	7.81554008346431
1.75000	7.80748882791907
1.80000	7.69210954315909
1.85000	7.49111911590520
1.90000	7.23384990363235
1.95000	6.95580095419668
2.00000	6.69672034561785
2.05000	6.49831820783299
2.10000	6.40173887944843
2.15000	6.44494275422980
2.20000	6.66016191307274
2.25000	7.07159730667833
2.30000	7.69351830973587
2.35000	8.52890781207277
2.40000	9.56876823365326
2.45000	10.79216721814580
2.50000	12.16705817886649
2.55000	13.65186279116808
2.60000	15.19775281199764
2.65000	16.75152037769999
2.70000	18.25888236679989
2.75000	19.66802855978366
2.80000	20.93319788681317
2.85000	22.01805419894030
2.90000	22.89863420181953
2.95000	23.56565609649320
3.00000	24.02600780921724
3.05000	24.30327724805114
3.10000	24.43724167125745
3.15000	24.48229604141875
3.20000	24.50486754407650
3.25000	24.57993116845087
3.30000	24.78680504126806
3.35000	25.20445976403462
3.40000	25.90661932967045
3.45000	26.95695886932450
3.50000	28.40471392009205
3.55000	30.28100556652263
3.60000	32.59615534494180
3.65000	35.33821413945441
3.70000	38.47286265552188
3.75000	41.94476085169200
3.80000	45.68033441154500
3.85000	49.59189322999203
3.90000	53.58288577070825
3.95000	57.55400999389202
4.00000	61.40983211842494
4.05000	65.06551394445088
4.10000	68.45322204451320
4.15000	71.52779078462331
4.20000	74.27123728450479
4.25000	76.69577979489617
4.30000	78.84508951855766
4.35000	80.79360586389555
4.40000	82.64386115735145
4.45000	84.52188630558565
4.50000	86.57089619584531
4.55000	88.94357465017997
4.60000	91.79338539209124
4.65000	95.26542013871266
4.70000	99.48735101961340
4.75000	104.56107696885128
4.80000	110.55563937000692
4.85000	117.50193009248973
4.90000	125.38962656227565
4.95000	134.16666749594904
5.00000	143.74143551853149
