0.100	 0.5937500000	 -0.3988000000	 6.4746093750	 0.0250771770
0.150	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0113623984
0.200	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0063669351
0.250	 0.1250000000	 -0.3988000000	 3.9375000000	 0.0039842233
0.300	 0.0937500000	 -0.3988000000	 3.3040364583	 0.0027711620
0.350	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0021188589
0.400	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0016295756
0.450	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0012759918
0.500	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0010765221
0.550	 1.0000000000	 -0.4116000000	 0.0000000000	 0.0009284274
0.600	 0.2143994141	 -0.3986000000	 1.5900077065	 0.0024877667
0.650	 0.0379736328	 -0.3980000000	 1.5361315470	 0.0032937092
0.700	 0.9999902344	 -0.4116000000	 0.0000278950	 0.0013348805
0.750	 0.9999707031	 -0.4116000000	 0.0000781059	 0.0019131765
0.800	 0.9999023438	 -0.4116000000	 0.0002440810	 0.0029113612
0.850	 0.9998486328	 -0.4112000000	 0.0003560543	 0.0043125401
0.900	 0.4419970703	 -0.3960000000	 0.8929801861	 0.0116451949
0.950	 0.9994677734	 -0.4108000000	 0.0011199775	 0.0083961540
1.000	 0.9993408203	 -0.4112000000	 0.0013175702	 0.0113484274
1.050	 0.9989208984	 -0.4112000000	 0.0020537853	 0.0150276269
1.100	 0.0843261719	 -0.3924000000	 0.9025206696	 0.0266953372
1.150	 0.9977294922	 -0.4094000000	 0.0039433002	 0.0244676644
1.200	 0.2685009766	 -0.3898000000	 0.7731731514	 0.0373911477
1.250	 0.9962255859	 -0.4068000000	 0.0060256824	 0.0354781187
1.300	 0.1086181641	 -0.3920000000	 0.7599966581	 0.0497682777
1.350	 0.9935644531	 -0.4086000000	 0.0095000762	 0.0497280574
1.400	 0.2678955078	 -0.3850000000	 0.6628654190	 0.0642788838
1.450	 0.9891601562	 -0.4040000000	 0.0148665165	 0.0648474612
1.500	 0.2558398437	 -0.3826000000	 0.6225189018	 0.0793528173
1.550	 0.9825097656	 -0.3964000000	 0.0223593804	 0.0815011993
1.600	 0.9786181641	 -0.3996000000	 0.0264287159	 0.0896234094
