0.100	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0264052343
0.150	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0125689930
0.200	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0065231836
0.250	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0039248375
0.300	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0031422483
0.350	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0020279783
0.400	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0016307959
0.450	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0013811227
0.500	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0010312094
0.550	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0047055449
0.600	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0009418121
0.650	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0031101831
0.700	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0011702599
0.750	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0041027597
0.800	 1.0000000000	 -0.0001007813	 0.0000000000	 0.0024194177
0.850	 0.9997656250	 -0.0001007813	 0.0005493164	 0.0039424600
0.900	 0.9994531250	 -0.0001007813	 0.0012105306	 0.0056346325
0.950	 0.9998437500	 -0.0001007813	 0.0003276624	 0.0088590608
1.000	 0.9987500000	 -0.0001007813	 0.0024890137	 0.0122078023
1.050	 0.9982031250	 -0.0001007813	 0.0034045991	 0.0148653536
1.100	 0.9982812500	 -0.0001007813	 0.0031083540	 0.0187951879
1.150	 0.9972656250	 -0.0001007813	 0.0047219981	 0.0237039148
1.200	 0.9971093750	 -0.0001007813	 0.0047856649	 0.0301182655
1.250	 0.9957031250	 -0.0000992187	 0.0068247070	 0.0363769937
1.300	 0.9943750000	 -0.0001007813	 0.0085749700	 0.0425212588
1.350	 0.9946875000	 -0.0001007813	 0.0078170211	 0.0505564073
1.400	 0.9905468750	 -0.0001007813	 0.0133767264	 0.0560610599
