1.000	 0.9993055556	 0.0028979167	 0.0013859954	 0.0110999354
1.100	 0.9990972222	 0.0059965278	 0.0016379068	 0.0190164256
1.200	 0.9962500000	 0.0112069444	 0.0062254855	 0.0295964228
1.300	 0.9951388889	 0.0189388889	 0.0074430199	 0.0423411812
1.400	 0.9925000000	 0.0306131944	 0.0106505594	 0.0571401922
1.500	 0.9883680556	 0.0443631944	 0.0153884549	 0.0719024525
1.600	 0.9790277778	 0.0629722222	 0.0258734809	 0.0878156681
1.700	 0.9695138889	 0.0860982639	 0.0352182337	 0.1037500981
1.800	 0.9539583333	 0.1155638889	 0.0498705954	 0.1194741903
1.900	 0.9392361111	 0.1464197917	 0.0618202770	 0.1329692198
2.000	 0.9141666667	 0.1839451389	 0.0817957899	 0.1445122270
2.100	 0.8820833333	 0.2241892361	 0.1049908602	 0.1538110085
2.200	 0.8512847222	 0.2701371528	 0.1242943213	 0.1590791900
2.300	 0.6681250000	 0.3169062500	 0.2328581044	 0.1580974870
2.400	 0.4362500000	 0.3600642361	 0.3176545822	 0.1533338631
2.500	 0.0204861111	 0.3969170139	 0.3872897377	 0.1490934348
2.600	 0.1276388889	 0.4281440972	 0.3649947323	 0.1434163780
2.700	 0.0344444444	 0.4595961806	 0.3602608275	 0.1394846198
2.800	 0.1235416667	 0.4881135417	 0.3446986607	 0.1342547163
2.900	 0.0700000000	 0.5145489583	 0.3394453092	 0.1294876876
3.000	 0.0513541667	 0.5386788194	 0.3280098621	 0.1242218508
3.100	 0.0017708333	 0.5631604167	 0.3190196339	 0.1197968332
3.200	 0.1181250000	 0.5858979167	 0.3034772708	 0.1152148457
3.300	 0.0007986111	 0.6070631944	 0.3002778435	 0.1106923375
3.400	 0.0032291667	 0.6267138889	 0.2919221544	 0.1062696301
3.500	 0.0271527778	 0.6455309028	 0.2837258185	 0.1020428792
3.600	 0.0449652778	 0.6645788194	 0.2744760521	 0.0982483169
3.700	 0.0022916667	 0.6806288194	 0.2683829011	 0.0942329636
3.800	 0.0242361111	 0.6989361111	 0.2609689734	 0.0906767068
3.900	 0.0063194444	 0.7146239583	 0.2544004358	 0.0872834548
4.000	 0.0021180556	 0.7313694444	 0.2474612690	 0.0841958411
4.100	 0.0223611111	 0.7451534722	 0.2419732502	 0.0809661361
4.200	 0.0104513889	 0.7591965278	 0.2367308924	 0.0779277569
4.300	 0.0028819444	 0.7733809028	 0.2309254605	 0.0751190978
4.400	 0.0328472222	 0.7860003472	 0.2252655680	 0.0724004238
4.500	 0.0279861111	 0.7980534722	 0.2208623757	 0.0697638321
4.600	 0.0219097222	 0.8122038194	 0.2166738743	 0.0674788955
4.700	 0.0004513889	 0.8231881944	 0.2114822664	 0.0649974260
4.800	 0.0021527778	 0.8348385417	 0.2073476784	 0.0628487666
4.900	 0.0075694444	 0.8466399306	 0.2030298288	 0.0607269018
5.000	 0.0106597222	 0.8560256944	 0.1991888262	 0.0586884115
