  0.0451819971	  1.4199990034
  0.1356383860	  1.4299989939
  0.2263718694	  1.4299989939
  0.3175670505	  1.4299989939
  0.4094492793	  1.4399989843
  0.5022195578	  1.4499989748
  0.5960760713	  1.4599989653
  0.6913546324	  1.4699989557
  0.7882720828	  1.4799989462
  0.8871657848	  1.4999989271
  0.9884521961	  1.5199989080
  1.0926121473	  1.5399988890
  1.2001949549	  1.5599988699
  1.3118238449	  1.5899988413
  1.4285572767	  1.6299988031
  1.5514701605	  1.6699987650
  1.6823629141	  1.7299987078
  1.8235747814	  1.7899986506
  1.9790923595	  1.8799985647
  2.1557517052	  1.9999984503
  2.3680729866	  2.1899983883
  2.6613636017	  2.5799980164
